lat,lng
39.7322631603,-104.966920137
39.7322631603,-104.966920137
39.7322631603,-104.966920137
39.7322631603,-104.966920137
39.7322631603,-104.966920137
39.8304562823,-105.025639499
39.8304562823,-105.025639499
39.8304562823,-105.025639499
39.8304562823,-105.025639499
39.8304562823,-105.025639499
39.8183362684,-105.027744454
39.8183362684,-105.027744454
39.8183362684,-105.027744454
39.8183362684,-105.027744454
39.8183362684,-105.027744454
39.8183362684,-105.027744454
39.8183362684,-105.027744454
39.8183362684,-105.027744454
39.8183362684,-105.027744454
39.8183362684,-105.027744454
39.8183362684,-105.027744454
39.8183362684,-105.027744454
39.8154449441,-105.035493392
39.8154449441,-105.035493392
39.8154449441,-105.035493392
39.8154449441,-105.035493392
39.7717453428,-105.040074497
39.7717453428,-105.040074497
39.772268995,-105.038447687
39.6587272677,-105.008263966
39.6587272677,-105.008263966
39.6589167983,-105.008223431
39.6589167983,-105.008223431
39.6589167983,-105.008223431
39.6589167983,-105.008223431
39.7686191238,-105.043689186
39.7686191238,-105.043689186
39.7686191238,-105.043689186
39.7686191238,-105.043689186
39.7686191238,-105.043689186
39.7686191238,-105.043689186
39.7686191238,-105.043689186
39.7177052297,-105.042231095
39.7177052297,-105.042231095
39.7177052297,-105.042231095
39.7177052297,-105.042231095
39.7177052297,-105.042231095
39.7177052297,-105.042231095
39.7177052297,-105.042231095
39.7177052297,-105.042231095
39.7072274996,-104.995827315
39.7072274996,-104.995827315
39.7072274996,-104.995827315
39.7072274996,-104.995827315
39.7089028563,-104.97900041
39.7089028563,-104.97900041
39.7089028563,-104.97900041
39.7089028563,-104.97900041
39.7089028563,-104.97900041
39.7178591472,-104.977295898
39.7320702514,-104.967582037
39.7320702514,-104.967582037
39.7320702514,-104.967582037
39.7320702514,-104.967582037
39.7320702514,-104.967582037
39.7325502074,-104.967828891
39.7325502074,-104.967828891
39.7325502074,-104.967828891
39.7325502074,-104.967828891
39.7325502074,-104.967828891
39.6825110904,-105.000064564
39.6934682709,-105.008271395
39.6934682709,-105.008271395
39.6934682709,-105.008271395
39.6934682709,-105.008271395
39.7324543022,-104.967657365
39.7324543022,-104.967657365
39.7324543022,-104.967657365
39.7324543022,-104.967657365
39.7324543022,-104.967657365
39.7324543022,-104.967657365
39.7324543022,-104.967657365
39.7324543022,-104.967657365
39.8569036694,-105.062384879
39.8569036694,-105.062384879
39.8513786984,-105.063094041
39.8513786984,-105.063094041
39.8513786984,-105.063094041
39.8513786984,-105.063094041
39.8513786984,-105.063094041
39.8513786984,-105.063094041
39.8513786984,-105.063094041
39.8513786984,-105.063094041
39.8513786984,-105.063094041
39.8513786984,-105.063094041
39.827854799,-105.033102505
39.8048526171,-105.039060479
39.8048526171,-105.039060479
39.8048526171,-105.039060479
39.8048526171,-105.039060479
39.8048526171,-105.039060479
39.8048526171,-105.039060479
39.8048526171,-105.039060479
39.8048526171,-105.039060479
39.8048526171,-105.039060479
39.8048526171,-105.039060479
39.8048526171,-105.039060479
39.8048526171,-105.039060479
39.8048526171,-105.039060479
39.8460130259,-105.06343516
39.8460130259,-105.06343516
39.8460130259,-105.06343516
39.8460130259,-105.06343516
39.8460130259,-105.06343516
39.8460130259,-105.06343516
39.8460130259,-105.06343516
39.8460130259,-105.06343516
39.8460130259,-105.06343516
39.8460130259,-105.06343516
39.7322835602,-104.967567265
39.7322835602,-104.967567265
39.7322835602,-104.967567265
39.7322835602,-104.967567265
39.7322835602,-104.967567265
39.7322835602,-104.967567265
39.8447644016,-105.063881731
39.8447644016,-105.063881731
39.8447644016,-105.063881731
39.8447644016,-105.063881731
39.8447644016,-105.063881731
39.8447644016,-105.063881731
39.8447644016,-105.063881731
39.8447644016,-105.063881731
39.8447644016,-105.063881731
39.8447644016,-105.063881731
39.8447644016,-105.063881731
39.8447644016,-105.063881731
39.8447644016,-105.063881731
39.8447644016,-105.063881731
39.8447644016,-105.063881731
39.7322341062,-104.967510117
39.7322341062,-104.967510117
39.7322341062,-104.967510117
39.7322341062,-104.967510117
39.7322341062,-104.967510117
39.7674726428,-105.010867427
39.6780275875,-104.997341877
39.7351551472,-104.978552536
39.7351551472,-104.978552536
39.7330486558,-104.978405549
39.7330486558,-104.978405549
39.7329164973,-104.978402893
39.7329934044,-104.978505448
39.7356929847,-104.976549858
39.7356929847,-104.976549858
39.7356929847,-104.976549858
39.7356929847,-104.976549858
39.7356929847,-104.976549858
39.8239185641,-105.054639597
39.8239185641,-105.054639597
39.8239185641,-105.054639597
39.8239185641,-105.054639597
39.8239185641,-105.054639597
39.8239185641,-105.054639597
39.8239185641,-105.054639597
39.8239185641,-105.054639597
39.8239185641,-105.054639597
39.8239185641,-105.054639597
39.8239185641,-105.054639597
39.8239185641,-105.054639597
39.8239185641,-105.054639597
39.8239185641,-105.054639597
39.8239185641,-105.054639597
39.7672827609,-105.013284164
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.8272654372,-105.052454078
39.7320625634,-104.967190278
39.7072889687,-104.968529988
39.7072889687,-104.968529988
39.7072889687,-104.968529988
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.8198406493,-105.039930391
39.6696381991,-104.993958459
39.7496335652,-105.028198178
39.7496335652,-105.028198178
39.7496335652,-105.028198178
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8208833357,-105.046977055
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.8154469265,-105.054701697
39.7487327126,-105.027857715
39.9616188764,-105.123224372
39.9616188764,-105.123224372
39.9616188764,-105.123224372
39.954357352,-105.12467065
39.954357352,-105.12467065
39.954357352,-105.12467065
39.954357352,-105.12467065
39.669361407,-104.992662494
39.9097081628,-105.168516035
39.9097081628,-105.168516035
39.9097081628,-105.168516035
39.9097081628,-105.168516035
39.9097081628,-105.168516035
39.9097081628,-105.168516035
39.9081160623,-105.167783697
39.9081160623,-105.167783697
39.9081160623,-105.167783697
39.9081160623,-105.167783697
39.9081018289,-105.168053438
39.9081018289,-105.168053438
39.9081018289,-105.168053438
39.9083017723,-105.16724812
39.9083017723,-105.16724812
39.9083017723,-105.16724812
39.9082790286,-105.167978483
39.9082790286,-105.167978483
39.7323455615,-104.967315254
39.7323455615,-104.967315254
39.7323455615,-104.967315254
39.7324317087,-104.967458472
39.7324317087,-104.967458472
39.7571121365,-105.030936837
39.8649987601,-105.048851383
39.8649987601,-105.048851383
39.7319816006,-104.967394564
39.7319816006,-104.967394564
39.7318963284,-104.967133158
39.7318963284,-104.967133158
39.6917021289,-105.006865177
39.6917021289,-105.006865177
39.6917021289,-105.006865177
39.6588739143,-105.008378996
39.7329628002,-104.972177115
39.7329628002,-104.972177115
39.7329628002,-104.972177115
39.7046794163,-104.97186228
39.7046794163,-104.97186228
39.7046794163,-104.97186228
39.6591049505,-105.008321936
39.8272169534,-105.052333979
39.8272169534,-105.052333979
39.8272169534,-105.052333979
39.8272169534,-105.052333979
39.8272169534,-105.052333979
39.8272169534,-105.052333979
39.8272169534,-105.052333979
39.8272169534,-105.052333979
39.8272169534,-105.052333979
39.8272169534,-105.052333979
39.8272169534,-105.052333979
39.8272169534,-105.052333979
39.8272169534,-105.052333979
39.8272169534,-105.052333979
39.8272169534,-105.052333979
39.8272169534,-105.052333979
39.8170828964,-105.043732151
39.8170828964,-105.043732151
39.8170828964,-105.043732151
39.8170828964,-105.043732151
39.8170828964,-105.043732151
39.8170828964,-105.043732151
39.8170828964,-105.043732151
39.8170828964,-105.043732151
39.8208244492,-105.047002171
39.8208244492,-105.047002171
39.8208244492,-105.047002171
39.8208244492,-105.047002171
39.8193873989,-105.049849562
39.8193873989,-105.049849562
39.8193873989,-105.049849562
39.8193873989,-105.049849562
39.8193873989,-105.049849562
39.8193873989,-105.049849562
39.8023845956,-105.053614021
39.8023845956,-105.053614021
39.8023845956,-105.053614021
39.8023845956,-105.053614021
39.8023845956,-105.053614021
39.8023845956,-105.053614021
39.8023845956,-105.053614021
39.8023845956,-105.053614021
39.8023845956,-105.053614021
39.7973472084,-105.05570864
39.7973472084,-105.05570864
39.7973472084,-105.05570864
39.7973472084,-105.05570864
39.7973472084,-105.05570864
39.7973472084,-105.05570864
39.7973472084,-105.05570864
39.7973472084,-105.05570864
39.7973472084,-105.05570864
39.7973472084,-105.05570864
39.8168919598,-105.05366791
39.8262867512,-105.038027483
39.8058758523,-105.011299135
39.8058758523,-105.011299135
39.8058758523,-105.011299135
39.8058758523,-105.011299135
39.8058758523,-105.011299135
39.7529661847,-104.992888921
39.7529661847,-104.992888921
39.7088711119,-104.978968859
39.7088711119,-104.978968859
39.7088711119,-104.978968859
39.7088711119,-104.978968859
39.7088711119,-104.978968859
39.7088711119,-104.978968859
39.7088711119,-104.978968859
39.7775807934,-105.044946422
39.7775807934,-105.044946422
39.7775807934,-105.044946422
39.7648213283,-105.035175561
39.7648213283,-105.035175561
39.7648213283,-105.035175561
39.7648213283,-105.035175561
39.7648213283,-105.035175561
39.7648213283,-105.035175561
39.7648213283,-105.035175561
39.7648213283,-105.035175561
39.7648213283,-105.035175561
39.7648213283,-105.035175561
39.7488713761,-105.031162431
39.7488713761,-105.031162431
39.7488713761,-105.031162431
39.7959067507,-105.136009078
39.7959067507,-105.136009078
39.7959067507,-105.136009078
39.7959067507,-105.136009078
39.7364219786,-104.975292907
39.7364219786,-104.975292907
39.7364219786,-104.975292907
39.6186783065,-104.857322933
39.6186783065,-104.857322933
39.6186783065,-104.857322933
39.6188400909,-104.85706703
39.5119286913,-104.784417421
39.7172302827,-104.978515261
39.7172302827,-104.978515261
39.5119086156,-104.78446649
39.5119086156,-104.78446649
39.7246601836,-104.972035251
39.7071858279,-104.96846354
39.7071858279,-104.96846354
39.7055540779,-104.977110619
39.7055540779,-104.977110619
39.7055540779,-104.977110619
39.6953578652,-104.976645435
39.6923576633,-105.00687888
39.6923576633,-105.00687888
39.6923576633,-105.00687888
39.6923576633,-105.00687888
39.679510606,-104.986902002
39.5119963456,-104.784237415
39.5119963456,-104.784237415
39.6693836265,-104.992097254
39.6693836265,-104.992097254
39.6693836265,-104.992097254
39.5221870739,-104.84324433
39.5326888205,-104.849902341
39.533310083,-104.852093612
39.533310083,-104.852093612
39.533310083,-104.852093612
39.7331875032,-104.979393353
39.5332191849,-104.85072052
39.7336366179,-104.979350448
39.7336366179,-104.979350448
39.5319950151,-104.854868367
39.532648969,-104.854825754
39.532648969,-104.854825754
39.5333495293,-104.856433842
39.5342514412,-104.85691936
39.533721576,-104.853224333
39.5353687419,-104.851599002
39.5353687419,-104.851599002
39.5353687419,-104.851599002
39.7280899654,-104.968271909
39.7280899654,-104.968271909
39.5351459803,-104.853677819
39.5351459803,-104.853677819
39.534656551,-104.852668709
39.7322231464,-104.967332408
39.7322231464,-104.967332408
39.7322231464,-104.967332408
39.5343547119,-104.858038332
39.7345512508,-104.970793452
39.7345512508,-104.970793452
39.7345512508,-104.970793452
39.732030118,-104.967612291
39.732030118,-104.967612291
39.732030118,-104.967612291
39.732030118,-104.967612291
39.732030118,-104.967612291
39.7321132045,-104.967388329
39.7321132045,-104.967388329
39.7321132045,-104.967388329
39.7321132045,-104.967388329
39.7321132045,-104.967388329
39.7321132045,-104.967388329
39.7321132045,-104.967388329
39.5344684135,-104.859614712
39.5344684135,-104.859614712
39.5348974186,-104.859718457
39.5348974186,-104.859718457
39.6691568068,-104.991393516
39.6691568068,-104.991393516
39.6841167204,-104.978463792
39.6862106428,-104.972418616
39.6862106428,-104.972418616
39.6862106428,-104.972418616
39.6862106428,-104.972418616
39.7111367892,-104.981340605
39.7097646695,-104.979770826
39.7097646695,-104.979770826
39.7097646695,-104.979770826
39.7097646695,-104.979770826
39.7097646695,-104.979770826
39.7097646695,-104.979770826
39.7097646695,-104.979770826
39.7097646695,-104.979770826
39.7097646695,-104.979770826
39.7097646695,-104.979770826
39.7097646695,-104.979770826
39.7088285084,-104.979052486
39.7088285084,-104.979052486
39.7088285084,-104.979052486
39.7088285084,-104.979052486
39.7088285084,-104.979052486
39.7088285084,-104.979052486
39.7088285084,-104.979052486
39.7088285084,-104.979052486
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8219087231,-105.056268786
39.8227278015,-105.054623209
39.8227278015,-105.054623209
39.8227278015,-105.054623209
39.8227278015,-105.054623209
39.8227278015,-105.054623209
39.8227278015,-105.054623209
39.8227278015,-105.054623209
39.8227278015,-105.054623209
39.8227278015,-105.054623209
39.8227278015,-105.054623209
39.7109328354,-104.965592685
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.8279798651,-105.05189948
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7519173404,-105.06193533
39.7526200445,-105.060994528
39.7526200445,-105.060994528
39.7526200445,-105.060994528
39.7526200445,-105.060994528
39.7526200445,-105.060994528
39.7526200445,-105.060994528
39.7526200445,-105.060994528
39.7526200445,-105.060994528
39.7676222336,-105.010891236
39.7676222336,-105.010891236
39.7676222336,-105.010891236
39.7676222336,-105.010891236
39.7676222336,-105.010891236
39.7676222336,-105.010891236
39.7676222336,-105.010891236
39.7676222336,-105.010891236
39.767639804,-105.010836102
39.767639804,-105.010836102
39.767639804,-105.010836102
39.767639804,-105.010836102
39.767639804,-105.010836102
39.767639804,-105.010836102
39.7045639714,-104.970916941
39.7045639714,-104.970916941
39.7045639714,-104.970916941
39.7045639714,-104.970916941
39.7045639714,-104.970916941
39.7045639714,-104.970916941
39.7045639714,-104.970916941
39.7045639714,-104.970916941
39.7045639714,-104.970916941
39.7045639714,-104.970916941
39.7045639714,-104.970916941
39.7045639714,-104.970916941
39.7026342402,-104.968954772
39.7676390892,-105.010890751
39.7676390892,-105.010890751
39.7676390892,-105.010890751
39.7676390892,-105.010890751
39.7676390892,-105.010890751
39.7676390892,-105.010890751
39.9624673429,-105.140335964
39.9640884731,-105.141636827
39.9318716913,-105.203748936
39.9318716913,-105.203748936
39.9318716913,-105.203748936
39.8179789047,-105.071440786
39.8179789047,-105.071440786
39.8179789047,-105.071440786
39.8179789047,-105.071440786
39.9082836608,-105.169178564
39.9074529663,-105.168702351
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.8274120849,-105.052726124
39.9077179517,-105.167766054
39.9077179517,-105.167766054
39.9077179517,-105.167766054
39.9077179517,-105.167766054
39.9077179517,-105.167766054
39.9077179517,-105.167766054
39.9078907275,-105.16801889
39.9078907275,-105.16801889
39.9078907275,-105.16801889
39.9078907275,-105.16801889
39.9078907275,-105.16801889
39.9078907275,-105.16801889
39.9077633019,-105.168023917
39.9077633019,-105.168023917
39.9080929731,-105.16815734
39.9080929731,-105.16815734
39.9080360917,-105.16793778
39.9080360917,-105.16793778
39.9080360917,-105.16793778
39.9080360917,-105.16793778
39.9080821043,-105.167954235
39.9080821043,-105.167954235
39.9080821043,-105.167954235
39.9080821043,-105.167954235
39.9080821043,-105.167954235
39.9084512138,-105.167810767
39.9084512138,-105.167810767
39.9084512138,-105.167810767
39.9084512138,-105.167810767
39.9082158958,-105.168199966
39.9082158958,-105.168199966
39.9082158958,-105.168199966
39.9082158958,-105.168199966
39.9083553621,-105.167983017
39.9083553621,-105.167983017
39.908285672,-105.168233686
39.908285672,-105.168233686
39.908285672,-105.168233686
39.908285672,-105.168233686
39.9082692142,-105.168230216
39.908307921,-105.168232876
39.908307921,-105.168232876
39.908307921,-105.168232876
39.7982636063,-105.045985917
39.7982636063,-105.045985917
39.7982636063,-105.045985917
39.7982636063,-105.045985917
39.7982636063,-105.045985917
39.7982636063,-105.045985917
39.7982636063,-105.045985917
39.7982636063,-105.045985917
39.7982636063,-105.045985917
39.7982636063,-105.045985917
39.7982636063,-105.045985917
39.7982636063,-105.045985917
39.7982636063,-105.045985917
39.7988416215,-105.041007908
39.9079501363,-105.168062052
39.9079501363,-105.168062052
39.9079501363,-105.168062052
39.9079501363,-105.168062052
39.9079501363,-105.168062052
39.9080604949,-105.168091307
39.9080604949,-105.168091307
39.9080520064,-105.168017241
39.9080520064,-105.168017241
39.9080520064,-105.168017241
39.9080520064,-105.168017241
39.9080520064,-105.168017241
39.8028796912,-105.042702526
39.8028796912,-105.042702526
39.8028796912,-105.042702526
39.8028796912,-105.042702526
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8174765315,-105.052569139
39.8719497844,-105.072145048
39.8720048788,-105.072032303
39.8720048788,-105.072032303
39.8720048788,-105.072032303
39.870565472,-105.070464562
39.870565472,-105.070464562
39.870565472,-105.070464562
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.8270599179,-105.052763079
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7873467645,-105.022310499
39.7769353457,-105.044995214
39.7769353457,-105.044995214
39.7769353457,-105.044995214
39.7769353457,-105.044995214
39.7769353457,-105.044995214
39.7769353457,-105.044995214
39.7769353457,-105.044995214
39.7769353457,-105.044995214
39.7769353457,-105.044995214
39.7769353457,-105.044995214
39.7769353457,-105.044995214
39.7769353457,-105.044995214
39.7769353457,-105.044995214
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7592548953,-105.070011925
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7557516214,-105.075105311
39.7583270005,-105.061890137
39.7583270005,-105.061890137
39.7583270005,-105.061890137
39.7583270005,-105.061890137
39.7583270005,-105.061890137
39.7583270005,-105.061890137
39.7583270005,-105.061890137
39.7583270005,-105.061890137
39.7621960647,-105.0634068
39.7621960647,-105.0634068
39.7621960647,-105.0634068
39.7621960647,-105.0634068
39.7621960647,-105.0634068
39.7621960647,-105.0634068
39.7621960647,-105.0634068
39.7621960647,-105.0634068
39.7621960647,-105.0634068
39.7621960647,-105.0634068
39.7621960647,-105.0634068
39.7621960647,-105.0634068
39.7621960647,-105.0634068
39.7622015955,-105.063720607
39.7622015955,-105.063720607
39.7622015955,-105.063720607
39.7622015955,-105.063720607
39.7622015955,-105.063720607
39.7622015955,-105.063720607
39.7622015955,-105.063720607
39.7622015955,-105.063720607
39.7622015955,-105.063720607
39.7622015955,-105.063720607
39.7622015955,-105.063720607
39.7622015955,-105.063720607
39.7622015955,-105.063720607
39.7622015955,-105.063720607
39.764009466,-105.039050064
39.764009466,-105.039050064
39.764009466,-105.039050064
39.764009466,-105.039050064
39.764009466,-105.039050064
39.764009466,-105.039050064
39.7955778958,-105.135723475
39.7955778958,-105.135723475
39.7955778958,-105.135723475
39.7955778958,-105.135723475
39.7962370191,-105.135472435
39.7962370191,-105.135472435
39.7962370191,-105.135472435
39.7962370191,-105.135472435
39.7962670733,-105.135931369
39.7962670733,-105.135931369
39.7962670733,-105.135931369
39.7962670733,-105.135931369
39.7962670733,-105.135931369
39.7962670733,-105.135931369
39.7962670733,-105.135931369
39.8418425776,-105.073649716
39.8418246963,-105.073602776
39.8351635758,-105.117917752
39.8351635758,-105.117917752
39.8351635758,-105.117917752
39.8351635758,-105.117917752
39.8183139219,-105.205151951
39.8417249804,-105.073801925
39.8215308233,-105.217678179
39.8215308233,-105.217678179
39.7962766401,-105.13623962
39.7962766401,-105.13623962
39.7962766401,-105.13623962
39.7962766401,-105.13623962
39.7962766401,-105.13623962
39.7962766401,-105.13623962
39.7962766401,-105.13623962
39.7962766401,-105.13623962
39.7353555576,-104.976219835
39.7958580328,-105.13481516
39.7958580328,-105.13481516
39.7958580328,-105.13481516
39.7958580328,-105.13481516
39.7958580328,-105.13481516
39.7958580328,-105.13481516
39.7959594725,-105.136318977
39.7959594725,-105.136318977
39.7959594725,-105.136318977
39.7959594725,-105.136318977
39.7959594725,-105.136318977
39.8237744093,-105.053936507
39.8237744093,-105.053936507
39.8237744093,-105.053936507
39.8237744093,-105.053936507
39.8237744093,-105.053936507
39.8237744093,-105.053936507
39.8237744093,-105.053936507
39.8237744093,-105.053936507
39.8237744093,-105.053936507
39.8237744093,-105.053936507
39.8237744093,-105.053936507
39.8237744093,-105.053936507
39.8237744093,-105.053936507
39.8237744093,-105.053936507
39.8237744093,-105.053936507
39.8237744093,-105.053936507
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8186331682,-105.050235201
39.8273154344,-105.052435234
39.8273154344,-105.052435234
39.8273154344,-105.052435234
